"","lon","lat","TWL","GPDscale","GPDshape","GPDthresh"
"1",-4.042969,5.260417,1.05890242413352,0.125746199406029,-0.330991083563701,0.707348329347815
"2",131.3965,31.58854,2.25816154613148,0.14575115751488,0.0398339185834312,0.955470293246982
"3",-89.85352,13.56771,1.62391634732382,0.160397406589498,-0.311127702019478,1.15184710185651
"4",-99.90234,16.84896,0.843067545869005,0.073515387882556,-0.236559642616778,0.579863376083205
"5",-176.6602,51.84896,1.8283026980581,0.226223483064181,-0.238186898803238,1.03855555229641
"6",44.9707,12.78646,1.26366277128064,0.152080656726138,-0.404212405941164,0.902535096148571
"7",29.91211,31.22396,0.734424953638964,0.0612507356588926,0.019229033320698,0.246496114372149
"8",150.4102,-10.33854,0.723020764383361,0.067648937299954,-0.264578329763866,0.499390985936928
"9",128.1445,-3.697916,1.14797967530885,0.117471803184523,-0.358272382501865,0.839262972574199
"10",-36.97266,65.46875,2.93551019136092,0.307474173125047,-0.206084698289846,1.74312495586482
"11",16.11328,69.32292,2.10140330262665,0.210688219289221,-0.160343361527511,1.16902037205881
"12",-27.2168,38.61979,1.60144418851166,0.154657336809103,-0.109892423236032,0.800046980695042
"13",-70.37109,-23.64583,1.21490469305603,0.127635698658012,-0.312195570068712,0.839276440876768
"14",-84.99023,29.60938,1.25851310153237,0.121005698918837,0.00705710600369955,0.35223944035402
"15",-171.7383,-13.80208,1.30114449096423,0.0955821417512877,-0.0998493576385248,0.782845336135794
"16",-66.73828,18.48958,0.791101098206681,0.0603642430332928,-0.0472451951247705,0.392766309707102
"17",-123.6914,38.90625,1.92297760173479,0.165122771250648,-0.135592750057616,1.11643551191612
"18",-70.3418,-18.48958,1.17715237632857,0.122488962989385,-0.293444554324495,0.799631483452886
"19",-13.53516,28.90625,1.82557346227627,0.217711430823237,-0.322233980313545,1.20606970597523
"20",-14.41406,-7.812499,0.934080129857999,0.0998103629065767,-0.308052495424197,0.639665364407735
"21",-123.9258,46.22396,2.384887045099,0.239076046658937,-0.222216997685316,1.48847229955993
"22",-74.44336,39.34896,1.67211310665666,0.1577999735387,-0.0988257217617349,0.794729020941325
"23",174.7559,-36.74479,1.90768052240273,0.181038842605023,-0.205947066778236,1.19977535392587
"24",-113.5254,28.98438,2.37978239225402,0.415951877249344,-0.57494192683591,1.66416608023027
"25",-56.83594,-63.28125,2.06503395486559,0.210931962281595,-0.247295378086192,1.33124139033234
"26",-79.54102,8.932292,3.20522619006517,0.378230394675418,-0.457876509048718,2.40403736443526
"27",-90.26367,-0.4427076,1.479946843043,0.168116012787298,-0.412285203606828,1.08930094036096
"28",-158.1445,21.30208,1.02561673973826,0.0880578636905422,-0.119567171198393,0.576777013320725
"29",109.1309,21.48438,3.81489317824703,0.410367295920211,-0.232882271199874,2.34087416728871
"30",115.2246,-8.776041,1.79823541064383,0.199907815206615,-0.412313849830852,1.33130182983223
"31",-64.72992,32.23959,1.58330973876849,0.135230561327286,-0.0427598107287762,0.680781305895353
"32",172.9102,1.380209,1.50405039244547,0.197539103691795,-0.465863179998756,1.09157045633383
"33",113.0566,3.255209,1.44522605280633,0.0970649600856803,-0.0288004523802579,0.792305795336865
"34",168.3691,-46.58854,1.9582453683425,0.203782932481569,-0.24218397411381,1.24253760815519
"35",141.9434,-10.59896,2.91416371311786,0.23813445695019,-0.0232238913377497,1.26896320479003
"36",-70.92773,42.36979,2.56840251171919,0.238719353456505,-0.191951590307731,1.59461224903908
"37",-59.58984,13.07292,0.720689743287676,0.067803337133748,-0.217535155811404,0.464946327709378
"38",153.1934,-27.36979,1.7902153255976,0.226902013874509,-0.392283741493375,1.23651611200226
"39",122.1973,-17.99479,5.08746158632406,0.749293897583388,-0.582946095812909,3.81717427885247
"40",-77.19727,3.828126,2.32190327625121,0.306957881414402,-0.482015234189135,1.70074082267673
"41",152.4316,-24.76562,2.11691335933238,0.235054798872169,-0.290173077975362,1.38675376871786
"42",-109.8633,22.86458,1.44274173978425,0.137788965497036,-0.23342450692386,0.945440869659925
"43",-70.83984,-27.01817,1.23130959097522,0.139835208441388,-0.363860099947026,0.86762046939297
"44",-77.19727,-12.05729,0.943608789339873,0.101889759057349,-0.331844614898032,0.65845406667706
"45",-47.95898,-25.02604,1.16198939150741,0.137952374214303,-0.29906822318435,0.743370198495925
"46",-171.6797,-2.812499,1.42515531287701,0.156286481399243,-0.35215364939558,1.01095431620645
"47",-74.9707,38.98438,1.69372441698115,0.164567330308192,-0.131018174995594,0.871102250937256
"48",-59.64844,-62.46202,2.13147910319585,0.22104079981341,-0.257222984257853,1.38280185306178
"49",113.584,-24.92187,0.82837150546317,0.0952286690237451,-0.273667033322663,0.520563668998443
"50",-75.55664,10.39063,0.54970662284322,0.0571879680870177,-0.292070106214494,0.37396649241215
"51",-9.414592,38.69792,2.42468934497385,0.261550539395746,-0.250733919350315,1.52995190525896
"52",110.5664,-66.27604,1.20091530632857,0.13963260305476,-0.265890376534901,0.740577035014408
"53",-9.199219,51.53646,2.85522421856339,0.266673159988918,-0.13688992240484,1.58726907271997
"54",-118.5352,33.48958,1.67994350915639,0.169820410831763,-0.213844093405413,1.03081110347965
"55",-52.17773,4.869792,1.71643520954482,0.260339476279315,-0.572159187655176,1.26704291453157
"56",123.9551,10.28646,1.49038854045814,0.158223432527605,-0.321576324189753,1.0370741800092
"57",103.1778,5.247311,1.92839152226606,0.225967147185119,-0.259203792147496,1.1766837394674
"58",-5.332031,35.88542,1.03527232183735,0.103698931237028,-0.0942958722974655,0.468557288554235
"59",60.61523,25.28646,1.67515416269262,0.178987753927047,-0.333437189382621,1.17739186749414
"60",91.14258,22.16146,3.06031419665597,0.283499687137243,-0.192155057358301,1.91122653954468
"61",-79.83398,32.73438,1.77284758188908,0.153512122495967,-0.10596330283584,0.939764174305037
"62",-64.89258,18.30729,0.670676722865772,0.0460813322068202,0.00940038661090428,0.295616156875187
"63",-76.08398,36.95313,1.43199102815921,0.122495510146611,-0.0255889252639994,0.549728133881677
"64",142.207,27.13542,2.21964812849259,0.091077481050534,0.179887176359498,0.723227946193588
"65",91.61133,22.31771,3.01209412745978,0.260182400282513,-0.14781958376456,1.79979994234526
"66",-64.6582,17.73438,0.750706742708617,0.0267415005271266,0.219752691490034,0.222820296165224
"67",105.6445,-10.46875,1.28207191577492,0.126604988900288,-0.331727351333249,0.926885903747317
"68",-157.4414,1.943545,0.928792166100027,0.0811247778628272,-0.269852864656408,0.662421127158023
"69",-94.04297,58.77604,3.29183472835857,0.275279923077923,-0.150593167937612,2.03262626759274
"70",151.8457,7.473959,0.999168119818194,0.0847575728284656,-0.2091754421406,0.672476123058615
"71",109.0137,-7.786458,1.39797371397103,0.150524346966353,-0.381353171132119,1.02186869213688
"72",-91.8457,18.72396,0.668820752860625,0.0672276225557235,-0.120424587047131,0.326578896183253
"73",-82.88086,27.99479,1.20684177416611,0.121662704321737,-0.06894960294107,0.464263601486791
"74",-80.5957,28.35938,1.25714311292274,0.109731202387938,-0.132985967344099,0.713775933128408
"75",96.88477,-12.10937,1.19297114089991,0.112422842753736,-0.272393355107487,0.826584163448891
"76",79.83398,6.953126,0.793408532872932,0.0818595429977433,-0.301698864537033,0.547247599356469
"77",-145.8398,60.59896,2.91992583274954,0.307731557768398,-0.241333465218855,1.82703844509336
"78",-97.23633,27.57813,0.888197110768598,0.0587915999035602,0.0393771957286355,0.368919806032641
"79",91.8457,21.43229,2.45650088363276,0.234451483331106,-0.233025894464075,1.61180362945275
"80",-124.1602,41.74479,2.2095011955146,0.201152166313485,-0.148865227243521,1.26340286852766
"81",-79.89258,9.348959,0.566714831268425,0.0518820103571114,-0.217310449340565,0.371489210139195
"82",-65.30273,18.30729,0.599454334378555,0.0435739819192943,-0.017250224097024,0.28011451994157
"83",120.9832,18.59375,1.42597917249489,0.0915934704521419,0.031176026630746,0.614774819279094
"84",8.730469,53.88021,5.4382310552026,0.449363607513118,-0.0224281225742284,2.20326057987201
"85",-17.43164,14.60938,1.19330090564535,0.119532645264744,-0.257429058902414,0.789727629767849
"86",121.6699,38.93229,2.59509676988364,0.281607660851013,-0.19433350586246,1.4395476678241
"87",-58.65234,-62.21354,2.146848191158,0.224916133005462,-0.262684848893802,1.39640323928966
"88",39.28711,-6.796874,2.32326269796446,0.329371965735263,-0.551525519268118,1.73413673791127
"89",130.8691,-12.47396,4.03221012786363,0.506667917228076,-0.456175153546104,2.95200129196559
"90",-88.0957,30.18229,0.964066696868173,0.0774006848598857,0.0238640534421025,0.310633621543573
"91",125.7715,7.369792,1.23898810223027,0.165790079271808,-0.527808364931485,0.929733031231119
"92",72.39258,-7.213541,1.35982949120693,0.131337372644408,-0.327672183856223,0.99168102913046
"93",-68.73047,-56.48437,2.32446405587144,0.220270291461395,-0.194079726316749,1.43096992183813
"94",43.1543,11.58854,1.31560181648405,0.148671543385346,-0.321796924353849,0.889237540796349
"95",108.6035,19.08854,2.39553139646669,0.239856753175606,-0.214627944649048,1.49130100469058
"96",-75.73242,35.18229,0.941165671250912,0.0963651500237637,-0.123403566351036,0.446990015708868
"97",31.02539,-29.81771,1.59296519512266,0.164462080216301,-0.202921046936621,0.942348576845219
"98",45.26367,-12.78646,2.22393787046816,0.316742412200118,-0.562727556128672,1.66809640863334
"99",27.94922,-32.96875,1.44954133245274,0.15842921011518,-0.255607234944685,0.911599868962725
"100",-67.00195,44.92188,3.63083562365384,0.383810702124051,-0.355253450210985,2.61357308324787
"101",-116.6486,31.83011,1.76708678915396,0.162620504365058,-0.176816580706503,1.0721817225201
"102",-79.6582,1.015626,2.15488402622436,0.276767916771861,-0.476703257631911,1.59007884686343
"103",121.9043,-33.88021,1.44497836943296,0.165496871287927,-0.146584178510716,0.671512440622469
"104",-65.47852,18.09896,0.602500072866273,0.0342272628833596,0.0669778000970931,0.246269616777027
"105",-65.6543,18.35938,0.765681650886609,0.061914775941088,-0.0725276417137047,0.393245301671363
"106",-159.3457,3.880209,1.01432925175564,0.0826577204375332,-0.218159784392035,0.70071631783098
"107",-64.27734,-65.23437,2.07569144913105,0.201146359396195,-0.17179191014314,1.20540064515977
"108",-32.46094,-3.854166,1.76132453475354,0.227617639924242,-0.453685998493313,1.27545989837126
"109",-31.11328,39.43692,1.62386010580125,0.171609959790032,-0.121439350124057,0.77628619074346
"110",-60.9082,14.66146,0.639311828749288,0.0429087857274591,-0.01860690306572,0.324146515960931
"111",151.2598,-33.90625,1.52274264485863,0.147721876944889,-0.17601307716301,0.887875001212406
"112",-80.88867,31.95313,1.88436500804444,0.190134263107873,-0.222415768473072,1.17101844841943
"113",-38.4082,-3.828124,1.97029151849837,0.257687572319373,-0.456523751659177,1.42270067254394
"114",115.752,-32.05729,1.1039781594955,0.132885932400516,-0.113506727743093,0.43050914719529
"115",-166.2305,23.85417,1.13185349960938,0.120196750037353,-0.17024507371693,0.618059244880481
"116",179.2383,-8.515625,1.61956279969964,0.182510190610652,-0.3653989809109,1.14934665721251
"117",-16.81641,32.65625,1.74805447035718,0.187048157250788,-0.230057203829686,1.07085254123003
"118",-94.7168,29.34896,1.17784345255808,0.119956488805604,-0.075608442306748,0.478682186696384
"119",-94.77539,29.29688,1.13079146772672,0.118564386350793,-0.0891677807512465,0.471081436430659
"120",73.18359,-0.6770826,0.93387290539035,0.0939904610692002,-0.376968831430719,0.697156673029879
"121",102.0996,6.223959,1.47720311106342,0.175328201596752,-0.206449116945721,0.803725611176388
"122",-76.11328,21.09375,0.836793931305059,0.0717054846869871,-0.115228969054238,0.461161960536225
"123",-5.332031,36.09375,1.05845459271694,0.104439099043577,-0.0923482856391137,0.484715919616298
"124",178.0664,-38.72396,1.40128949475898,0.135562009689622,-0.242385604760177,0.924221446284244
"125",11.77734,57.68229,1.39827494731336,0.185299719644598,-0.13170288888671,0.555945189337683
"126",-89.9707,29.24479,0.860818308533022,0.0696975272019443,0.0176314745895776,0.292816289217948
"127",18.42773,-33.88021,1.66933398768927,0.154390882687876,-0.132745135522277,0.914763764116953
"128",-118.2422,28.85417,1.69211926590647,0.162266711661582,-0.209566938960839,1.06421290368639
"129",144.9023,13.59375,1.37138159861537,0.0474253291484413,0.189609889563692,0.549427156198598
"130",-75.14648,19.92188,0.555031811935253,0.0402589554004751,-0.00286034388482276,0.239750982652393
"131",-110.8887,27.94271,0.777282817478676,0.067211925109563,-0.163234247344965,0.479949314164765
"132",141.5332,40.54688,1.38689979496055,0.106362525082496,-0.0402694582042383,0.654265825510247
"133",110.4785,20.07813,2.33109886045949,0.176699954129841,-0.00946721553022761,1.01850598789749
"134",140.7129,41.74479,1.27676898721952,0.121469978429325,-0.113375824802531,0.633465646637315
"135",-63.48633,44.55729,1.8693452501661,0.184050275503849,-0.117999183494601,0.9150665859899
"136",132.0117,34.94792,2.0974135334315,0.241814839802259,-0.26405348489861,1.29164489477866
"137",73.1543,6.796876,0.797773409599618,0.0701680201536832,-0.272328849768188,0.569041805911936
"138",-120.6445,34.50521,1.79234467602111,0.164587515347444,-0.183307363345244,1.10236553450615
"139",-75.67383,35.18229,0.923278219931514,0.097488014971001,-0.138045287387653,0.447517750760117
"140",-155.0977,19.73958,1.03000796588639,0.095035015079224,-0.180488407099065,0.629737411438002
"141",89.44336,21.74479,2.38656386242018,0.221493357617899,-0.181525865398529,1.45978060697487
"142",147.5684,-42.83854,1.14005497028065,0.132516123765045,-0.177878277841548,0.577195266024451
"143",159.9023,-9.427083,0.703515203727833,0.058778971857433,-0.207097107703865,0.476317977358463
"144",-157.9102,21.30208,0.908020523991699,0.081963260495589,-0.172134137282055,0.554418298876403
"145",-28.62305,38.51563,1.70885987345926,0.165989311736118,-0.0894184708034872,0.792952121384502
"146",-124.248,40.75521,2.05646401407814,0.176599123686186,-0.15051780874774,1.23233974708586
"147",-51.21094,69.21875,2.03384514874098,0.236046682952029,-0.253742854784816,1.22456082273016
"148",-48.66211,-28.25521,0.778641395560342,0.0745517357507164,-0.126859257640742,0.406022255514874
"149",-65.41992,18.15104,0.512483128476069,0.0412117300958784,-0.0649191269079458,0.259143239788899
"150",124.1895,24.34896,2.38798803440412,0.1263654531872,0.0943205126007484,0.933151282363838
"151",-115.1367,28.07292,1.64378166534616,0.173886981871069,-0.278146658570585,1.08664984506563
"152",168.5742,-43.98437,2.08759441179911,0.21772525506244,-0.257647046145189,1.35573041703329
"153",106.7285,-6.119791,0.855556588487559,0.0994010198646889,-0.278138500135164,0.540110561528729
"154",-169.5703,16.77083,1.06938324332708,0.0965397744635431,-0.202008136473889,0.686942691432169
"155",103.3887,1.484376,2.70397668055323,0.233775808734845,-0.169166123740375,1.67723644654743
"156",121.0254,6.067709,1.11426253004414,0.128194302294552,-0.312925656750763,0.741195610356708
"157",-78.86719,-33.59375,1.58625631920463,0.165485717318523,-0.226524182987173,0.974735860223029
"158",-156.5039,20.88542,1.04274020905976,0.105966534963069,-0.189369667475173,0.606880040223709
"159",121.2598,28.09896,3.95947245758613,0.359555895082489,-0.189793084895861,2.48587575783865
"160",120.2637,22.63021,1.41184863731741,0.11680034359261,-0.0489655917364991,0.662288277333163
"161",154.9219,1.041667,0.959899081730484,0.0978769598518636,-0.353711778526986,0.7005619644602
"162",67.11914,24.76563,1.8576870329238,0.190607262701105,-0.305220718337068,1.28874953107882
"163",150.791,-2.552083,0.810634108777548,0.0666628841032796,-0.238670480957049,0.576579909795422
"164",-155.7422,20.05208,0.934625813267733,0.090253056888844,-0.221385969126235,0.597662189838082
"165",121.6992,25.15625,1.8343275590789,0.0908706610005065,0.120771954991085,0.616966910848837
"166",101.2793,3.151042,2.87345422813273,0.36077829788186,-0.405215409127858,2.02016722160131
"167",102.1582,2.213542,1.88367045994885,0.192221151317486,-0.24262567776279,1.20390589806898
"168",103.7988,1.276042,2.17294960440034,0.254825616472077,-0.345245678462733,1.48038760597753
"169",103.9746,1.432292,1.90241102963107,0.193527224675447,-0.199002112766785,1.13020192197325
"170",70.22461,-49.34896,1.38001070456493,0.161248008588359,-0.258557136286395,0.833942270642687
"171",-131.543,55.33854,3.59872018083695,0.436061059041701,-0.349119997800734,2.42574177324862
"172",-81.82617,24.55729,0.744096851628834,0.0641520442044147,-0.0560225018381945,0.327819425552207
"173",91.78711,22.26563,2.72306163200746,0.247080135224473,-0.171558894922749,1.65624219654333
"174",89.85352,21.84896,2.82447549675056,0.228114471941501,-0.0759652373863327,1.47320715605819
"175",23.02734,-34.11458,1.76051898080712,0.177444819090164,-0.201541331697249,1.05729106220745
"176",99.81445,11.79688,1.89019083543304,0.187152460483152,-0.153853742410658,1.06246212258386
"177",98.4082,7.838542,1.74357084853104,0.219575067558302,-0.464564353729058,1.28340961601274
"178",-152.4023,57.73438,2.91633753131848,0.311347449563224,-0.210872675566651,1.70926972397926
"179",116.0801,5.976532,1.370362073366,0.151076458794824,-0.277684939632117,0.888927701380247
"180",103.4473,3.984376,2.25432576838183,0.253678568656943,-0.270712433866249,1.4314483030824
"181",103.4473,1.328126,2.34502101744786,0.253246701192152,-0.304912273453904,1.58575724628147
"182",135.8203,33.2061,2.03751196579083,0.138100944394844,0.0267126994048782,0.84019939702617
"183",144.4043,42.94271,1.61279610435914,0.13954425112199,-0.0594063973187619,0.727137710243041
"184",167.7539,8.78599,1.40272244910687,0.155234231399292,-0.378009941551346,1.01303634628899
"185",-8.408204,43.48958,2.79417899864588,0.316560163780007,-0.277023232243374,1.78509915441956
"186",-66.94336,10.59896,0.443662982793671,0.0440709576369166,-0.238292527210043,0.286909937467682
"187",-117.2461,32.87621,1.67482698296499,0.16600163176192,-0.206035058604669,1.02535346409167
"188",-80.88867,-2.213541,1.60551158379225,0.19037769037792,-0.43460194328676,1.18268644914738
"189",-87.80273,13.35938,1.76916533544855,0.202934474178029,-0.406415884769203,1.29012081460157
"190",146.9824,-6.744791,0.687170347544046,0.0670924725910802,-0.337749052403964,0.502502947248292
"191",3.427734,6.432292,1.27213524787807,0.144382844919211,-0.335116632594559,0.872480952342704
"192",-64.7168,18.30729,0.665131864984328,0.0304037494270473,0.136002893625576,0.243763467820649
"193",40.92773,-2.317707,2.15541030990374,0.28812903375729,-0.511322049677192,1.60200539355382
"194",-156.8848,20.75521,0.825430788763373,0.0789621853542292,-0.222463955732161,0.531610841138047
"195",99.75586,6.796876,1.84276651005802,0.228683050975345,-0.440722719978362,1.34032169536399
"196",121.6699,38.88021,2.57837061691089,0.283060553663432,-0.201715117262651,1.44259624837885
"197",-15.41016,28.08575,1.71496345725026,0.187640323475678,-0.269107984415289,1.10387288546681
"198",123.7793,13.15104,1.39353887616071,0.126768218903762,-0.214695096809095,0.913873599494372
"199",116.0742,-8.723958,1.25874060681868,0.143816370119833,-0.344157021908581,0.868548547932936
"200",-1.113281,60.13021,1.85326268957641,0.208095596553377,-0.2035087100177,1.04202432881664
"201",-75.08789,38.77604,1.92193450532179,0.168915373779511,-0.0701567487886743,0.880669116660681
"202",119.4434,34.81771,3.90164955769291,0.394645774214571,-0.233553294871605,2.47020684225113
"203",-64.75886,17.76042,0.747920570986364,0.0268551498149144,0.218104082161532,0.222762381165833
"204",-83.05664,10.02604,0.530438746058291,0.0508978948949989,-0.252301896612103,0.356531907664771
"205",-80.68359,-6.927083,1.23610111541137,0.126335924248061,-0.332407081172888,0.883636026892752
"206",147.3926,-2.057291,0.793441826416339,0.0597836390599635,-0.177178746936998,0.543978066244778
"207",159.0527,-31.53646,1.7016149043045,0.172947034360889,-0.221578437330708,1.05257257279416
"208",-111.3867,25.98958,0.940967631780653,0.0725528118917234,-0.0837165003831436,0.523705199127457
"209",-118.2715,33.72396,1.6538637706973,0.171990264548356,-0.238120613279679,1.04008272552473
"210",120.1758,13.80208,1.23457141003427,0.123389932813614,-0.206276930434568,0.75992436773632
"211",15.14648,-26.64062,1.26228572505266,0.142318608936888,-0.350577779684895,0.882246684469842
"212",-41.68945,-2.890624,2.07313705525706,0.299364888908829,-0.549434835394489,1.53664464498963
"213",100.5762,4.192709,1.68017369264466,0.223177701887228,-0.417506095109823,1.16582369509812
"214",121.6113,32.10938,3.36000662517469,0.350499327087085,-0.176990685664202,1.84951970935694
"215",172.7637,-43.56771,1.79843063120302,0.147192059607354,-0.143696016676253,1.09449891552261
"216",-41.45508,-22.21354,0.898614281842954,0.115470730140641,-0.420745571580989,0.634258517196544
"217",113.584,22.10938,2.3019968594953,0.190231548797104,-0.10065649937988,1.26716803714925
"218",159.0234,-54.53125,1.84373554236021,0.191092214543506,-0.213591011372036,1.11635347316974
"219",145.8398,-5.182291,0.66120797052619,0.0561163214134144,-0.246565897061033,0.467823463329704
"220",-67.06055,17.94271,0.478405471287512,0.0311249166149817,0.0408140431144412,0.20073008520674
"221",137.6074,34.63542,1.82002878824925,0.128639498035114,0.00732855244071779,0.780694608441264
"222",171.3867,7.135417,1.51625303979544,0.174496589065761,-0.387877109973228,1.08838464781518
"223",134.4434,7.317709,1.41252541485004,0.0948245891031551,-0.0960046346125717,0.892829889261359
"224",73.50586,4.192709,0.827354851133203,0.0774742653660612,-0.316068415126656,0.601728387567828
"225",-7.324219,55.39063,3.48498936243218,0.367225349886911,-0.186606354944253,1.97418318679105
"226",125.1855,1.432293,1.51962147464739,0.186122079992396,-0.468979804994459,1.13240810763718
"227",120.9668,14.60938,1.4308657746699,0.13660109042796,-0.151404797146969,0.81215645259969
"228",-80.71289,-0.9114576,1.8524735376093,0.228212027990971,-0.437716338643489,1.34973032209111
